CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS,TOURIST TYPE,Distance_Empire
Art Gallery,Long Fine Art,427 W 14th St ,10014,(212) 337-1940,http://www.nyc.com/arts__attractions/long_fine_art.273/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Lower Manhattan Cultural Council,125 Maiden Lane 2nd Floor,10038,(212) 219-9401,http://www.lmcc.net/,Not Available,"Family, Couple, Individual",2.99 Miles
Art Gallery,Lublin Mary Fine Arts,954 Lexington Avenue Box 254,10021,(212) 570-0319,http://www.pada.net/members/memDetail.php/25,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Lucas Schoormans Gallery,508 W. 26th St. 11B,10001,(212) 243-3159,http://oneartworld.com/Lucas+Schoormans+Gallery.html,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Ludlow 38,38 Ludlow Street ,10002,(212) 228-6848,http://www.ludlow38.org/,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Luhring Augustine Gallery Inc,531 W 24th St ,10011,(212) 206-9100,http://www.luhringaugustine.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Lumbard Jean,17 E 96th St ,10128,(212) 996-4484,http://66.111.11.24/arts__attractions/lumbard_jean.851/whats_nearby.aspx,Not Available,"Family, Couple, Individual",3.25 Miles
Art Gallery,Lun Yee Assn,167 Canal St ,10013,(212) 431-9497,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Lun-Yee-Assn-l495991.html,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Lunarbase Inc,197 Grand St ,11211,(718) 599-9205,http://brooklynny.zemantics.com/business/lunarbase-inc,Not Available,"Family, Couple, Individual",3.33 Miles
Art Gallery,Lurie Tamar & Ranan,721 5th Ave ,10022,(212) 888-4866,http://www.rananlurie.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,M & R Sayer Fine Art Llc,129 E 71st St ,10021,(212) 517-8811,http://www.sayerfinearts.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,M K J Art Gallery,214 E 23rd St ,10010,(212) 481-7447,http://ny.serviceslisted.com/1654620-MKJArtGallery.htm,Not Available,"Family, Couple, Individual",0.63 Miles
Art Gallery,MacCarone Inc,630 Greenwich Street ,10014,(212) 431-4977,http://www.maccarone.net/,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Malcolm Christian T Fine Arts Managemnt Svc,227 W 29th St ,10001,(212) 947-3835,http://m.nyc.com/arts__attractions/malcolm_christian_t_fine_arts_managemnt_svc.620/map_location.aspx,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Manhattan Art,13 W 36th St ,10018,(212) 736-3336,http://loqal.com/manhattan+art.9.55597755p.home.html,Not Available,"Family, Couple, Individual",0.50 Miles
Art Gallery,Mansion Gracie Gallery,101 Second Avenue #1,10003,(212) 505-7055,http://www.artnet.com/graciemansion.html,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Marbella Gallery,28 E 72nd St ,10021,(212) 288-7809,http://www.yelp.com/biz/marbella-gallery-new-york,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Marc Jancou Contemporary,680 Broadway ,10012,(212) 473-2100,http://www.marcjancou.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Marc Jancou Fine Art Ltd,801 Madison Ave ,10021,(212) 717-1700,http://www.artinfo.com/galleryguide/19982/6522/marc-jancou-fine-art/visit/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Marcus Curt Gallery Inc,2 5th Ave ,10011,(212) 226-3200,http://www.curtmarcusgallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Margaret Thatcher Projects,539 West 23rd Street Ground Floor,10011,(212) 675-0222,http://www.thatcherprojects.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Margo Feiden Galleries Ltd,15 E 9th St ,10003,(212) 677-5330,http://www.alhirschfeld.com/index2.html,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Marian Goodman Gallery,24 W 57th St Fl 4,10019,(212) 977-7160,http://www.mariangoodman.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Marianne Boesky Gallery,509 West 24th Street ,10011,(212) 680-9889,http://www.marianneboeskygallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Marie Walsh Sharpe Art Foundation Art,443 Greenwich St ,10013,(212) 925-3008,http://sharpeartfdn.qwestoffice.net/freestudiospace.htm,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Markey Lawrence Inc,42 E 76th St ,10021,(212) 517-9892,http://www.rateitall.com/i-409842-markey-lawrence-incorporated.aspx,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Marlborough Gallery,40 W 57th St ,10019,(212) 397-0317,http://www.marlboroughgallery.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Martin Lawrence Galleries,457 W Broadway ,10012,(212) 995-8865,http://martinlawrence.com/index3.html,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Martinez Gallery,515 W 27th St ,10001,(212) 563-1075,http://www.martinezgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Mary Boone Gallery,745 5th Ave ,10151,(212) 752-2929,http://www.maryboonegallery.com/,Not Available,"Family, Couple, Individual",1.50 Miles
Art Gallery,Mary Ryan Gallery,24 W. 57th St. ,10019,(212) 397-0669,http://www.maryryangallery.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Master Framemakers,219 East 60th Street ,10022,(212) 308-6152,http://www.apfgroup.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Mathes Barbara Gallery,22 E 80th St ,10075,(212) 570-4190,http://www.barbaramathesgallery.com/,Not Available,"Family, Couple, Individual",2.54 Miles
Art Gallery,Matthew Marks Gallery - 22nd St.,522 W 22nd St. ,10011,(212) 243-1650,http://www.matthewmarks.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Matthew Marks Gallery - 24th St.,523 W. 24th St. ,10011,(212) 243-0200,http://www.matthewmarks.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Max Protetech Gallery,511 W 22nd St ,10011,(212) 633-6999,http://www.maxprotetch.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Maxwell Davidson Gallery,724 5th Ave ,10019,(212) 759-7555,http://www.davidsongallery.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Mc Dougal A,98 Riverside Dr ,10024,(212) 874-2172,http://www.rateitall.com/i-409859-mc-dougal-a.aspx,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,McCarron Paul Fine Prints & Drawings,1014 Madison Ave ,10021,(212) 772-1181,http://www.paulmccarron.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,McGinnis Cheryl Gallery,555 Eighth Avenue #710,10024,(212) 594-4066,http://www.cherylmcginnisgallery.com/,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,McKee Gallery,745 Fifth Ave. 4th Fl.,10151,(212) 688-5951,http://mckeegallery.com/,Not Available,"Family, Couple, Individual",1.50 Miles
Art Gallery,McKenzie Fine Art Inc,511 W 25th St ,10001,(212) 989-5467,http://www.mckenziefineart.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Medialia Corp,335 W 38th St ,10018,(212) 971-0953,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Medialia-Corp-l495927.html,Not Available,"Family, Couple, Individual",0.50 Miles
Art Gallery,Mehu Gallery,21 W 100th St ,10025,(212) 222-3334,http://m.nyc.com/arts__attractions/mehu_gallery.444/map_location.aspx,Not Available,"Family, Couple, Individual",3.77 Miles
Art Gallery,Meisel Louis K Gallery,141 Prince St ,10012,(212) 677-1340,http://www.meiselgallery.com/LKMG/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Meisel Susan P Decorative Arts,141 Prince St ,10012,(212) 254-0137,http://www.nyc.com/arts__attractions/meisel_susan_p_decorative_arts.220/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Merrin Gallery,724 5th Ave ,10019,(212) 757-2884,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Merrin-Gallery-l496371.html,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Merton Simpson Gallery Inc,38 W 28th St Fl 5,10001,(212) 686-6735,http://www.mertonsimpsongallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Messineo Atr Projects,227 West 29th Street 4th Floor (#111),10001,(212) 414-0827,http://www.messineowyman.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Metro Pictures,519 W 24th St ,10011,(212) 206-7100,http://www.metropicturesgallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Michael Werner Gallery,4 E. 77th St. ,10021,(212) 988-1623,http://www.michaelwerner.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Michail- Lombardo Gallery,829 Madison Ave ,10021,(212) 472-2400,http://www.michaillombardogallery.com/ap/index.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Michel Soskine Inc,900 Park Ave ,10021,(212) 988-2050,http://www.soskine.com/en/index.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Michelle Rosenfeld Gallery,16 E 79th St ,10021,(212) 734-0900,http://michellerosenfeldgallery.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Miele Frank J Gallery,1086 Madison Ave ,10028,(212) 249-7250,http://www.americanfolkart.com/,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Miller Geisler Gallery Llc,511 W 25th St ,10001,(212) 255-2885,http://www.nyc.com/arts__attractions/miller_geisler_gallery_llc.859/whats_nearby.aspx,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Miller Laurence Gallery Inc,20 W 57th St Lbby,10019,(212) 397-3930,http://www.laurencemillergallery.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Mimi Ferzt Inc,81 Greene St ,10012,(212) 343-9377,http://www.mimiferzt.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Minetta Brook Inc,105 Hudson St ,10001,(212) 431-7165,http://www.yelp.com/biz/minetta-brook-inc-new-york,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Mip Art Realty Inc,83 Mercer St Fl 5,10012,(212) 431-9474,http://www.city-data.com/businesses/578718041-mip-art-realty-inc-new-york-ny.html,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Mitchell Algus Gallery,511 W 25th St ,10001,(212) 242-6242,http://www.mitchellalgus.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Mitchell-Innes & Nash,1018 Madison Ave ,10021,(212) 744-7400,http://www.miandn.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Mixed Greens Gallery,531 W 26th St ,10001,(212) 331-8888,http://www.mixedgreens.com/ArtWeb/html/aboutpage.asp?page=index.htm,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Modern Art & Framing,877 7th Ave ,10019,(212) 307-7391,http://www.nyc.com/arts__attractions/modern_art__framing.1690/whats_nearby.aspx,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Moeller Achim Fine Art Ltd,36 E 64th St ,10065,(212) 644-2133,http://www.moellerart.com/index.php,Not Available,"Family, Couple, Individual",2.05 Miles
Art Gallery,Momenta Art Gallery,359 Bedford Ave ,11211,(718) 218-8058,http://momentaart.org/,Not Available,"Family, Couple, Individual",3.33 Miles
Art Gallery,Monalisa Art Gallery,1758 1st Ave ,10128,(212) 722-4989,http://www.monalisaframing.com/default/index.cfm,Not Available,"Family, Couple, Individual",3.25 Miles
Art Gallery,Montserrat Gallery Inc,584 Broadway ,10012,(212) 941-8899,http://www.ny-companies.com/business-in-new-york/retail-stores-companies/160100-montserrat-gallery-inc.html,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Mooney Robert J Arts Management,174 Pacific St ,11201,(718) 852-9080,http://local.botw.org/New_York/Brooklyn/Mooney_Robert_J_Arts_Management/34351212.html,Not Available,"Family, Couple, Individual",3.70 Miles
Art Gallery,Morales David,325 W 38th St Lbby,10018,(212) 564-2335,http://www.nyc.com/arts__attractions/morales_david.583/map_location.aspx,Not Available,"Family, Couple, Individual",0.50 Miles
Art Gallery,Morgan Art Consulting,303 Park Avenue South #1204,10010,(212) 447-0490,http://morganartconsulting.com/,Not Available,"Family, Couple, Individual",0.63 Miles
Art Gallery,Naegele Amyas Bases & African Art,347 W 36th St ,10018,(212) 465-0524,http://www.merchantcircle.com/business/Naegele.Amyas.Bases.And.African.Art.212-465-0524,Not Available,"Family, Couple, Individual",0.50 Miles
Art Gallery,Naiman Lee Fine Art,300 Central Park W ,10024,(212) 362-4090,http://www.nyc.com/arts__attractions/naiman_lee_fine_art.1703/whats_nearby.aspx,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,Nancy Hoffman Gallery Inc,429 W Broadway ,10012,(212) 966-6676,http://www.nancyhoffmangallery.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Nancy Margolis Gallery Inc,523 W 25th Street ,10001,(212) 242-3013,http://nancymargolisgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Natalie Karg Ltd,325 W 38th St ,10018,(212) 563-7821,http://www.masterseek.com/id/7052478/Natalie-Karg-Ltd.htm,Not Available,"Family, Couple, Individual",0.50 Miles
Art Gallery,Nathaniel Moore Llc,121 Hudson St ,10013,(212) 965-9500,http://www.zipleaf.us/Companies/Nathaniel-Moore-LLC,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Navarra Enrico,41 E 57th St ,10022,(212) 223-2828,http://www.enriconavarra.com/flash6.html,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Neal Meltzer Fine Arts,600 Madison Ave ,10022,(212) 829-9800,http://www.nealmeltzer.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Neikrug Marjorie Appraisals,136 E 64th St ,10021,(212) 688-8779,http://newyorkny.zemantics.com/business/neikrug-marjorie-appraisals,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Neuhoff Gallery Inc,41 E 57th St ,10022,(212)  838-1122,http://www.neuhoffgallery.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,New York Art Expo Inc,3 Hanover Sq ,10004,(212) 363-8280,http://www.merchantcircle.com/business/New.York.Art.Expo.Inc.New.York.NY.212-363-8280,Not Available,"Family, Couple, Individual",3.20 Miles
Art Gallery,New York Art Gallery,1626 1st Ave ,10028,(212) 396-0275,http://hellonewyorkcity.com/Business_Profile/10566336_5/New_York_Art_Gallery.cfm,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,New York Gallery Tours,82 Charles St ,10014,(212) 946-1548,http://www.nygallerytours.com/,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Nexus Gallery Inc,345 E 12th St ,10003,(212) 982-4712,http://www.nyc.com/arts__attractions/nexus_gallery_inc.125/whats_nearby.aspx,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Nohra Haime Gallery,41 East 57th Street ,10022,(212) 888-3550,http://www.artnet.com/nhaime.html,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Nolan Eckman Gallery,560 Broadway ,10012,(212) 925-6190,http://ny.serviceslisted.com/1655106-NolanEckmanGallery.htm,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Northstar Research Associates Inc,215 W 88th St Apt 8D,10024,(212) 721-7000,http://goliath.ecnext.com/coms2/product-compint-0000684313-page.html,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,Nyabinghi Africian Gift Shop,111 Chambers St ,10007,(212) 566-3336,http://www.nyc.com/arts__attractions/nyabinghi_africian_gift_shop.136/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.59 Miles
Art Gallery,O J Art Gallery,446 Ave of the Americas ,10011,(212) 420-0417,http://www.manta.com/coms2/dnbcompany_ccv29cr,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,O.K. Harris Gallery,383 W. Broadway ,10012,(212) 431-3600,http://www.okharris.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Object-Image,91 5th Ave ,11217,(718) 623-2434,http://www.laurafantini.it/Documents/For_Immediate_Release09_2.pdf,Not Available,"Family, Couple, Individual",4.54 Miles
Art Gallery,Oditi Inc,1500 Lexington Ave ,10029,(212) 427-5885,http://www.ibegin.com/directory/us/new-york/new-york/oditi-inc-1500-lexington-ave/,Not Available,"Family, Couple, Individual",3.87 Miles
Art Gallery,Odyssia Gallery,305 E 61st St ,10021,(212) 486-7338,http://www.livevillage.com/newyork/art/odyssia-gallery.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Old Print Shop Inc,150 Lexington Ave ,10016,(212) 683-3950,http://www.oldprintshop.com/,Not Available,"Family, Couple, Individual",0.86 Miles
Art Gallery,Omniguard Art Guarantee,115 Broadway ,10006,(212) 577-9000,http://www.city-data.com/businesses/683951099-omni-guard-art-guarantee-new-york-ny.html,Not Available,"Family, Couple, Individual",2.74 Miles
Art Gallery,One Twenty Eight,128 Rivington St ,10002,(212) 674-0244,http://www.galleryonetwentyeight.org/,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Opera Gallery,115 Spring St ,10012,(212) 966-6675,http://www.popaganda.com/events.htm,Not Available,"Family, Couple, Individual",1.70 Miles
Museums,Alexander Hamilton U.S. Custom House,1 Bowling Grn ,10004,(212) 514-3700,http://www.oldnycustomhouse.gov/,Not available,"Family, Couple, Individual",3.20 Miles
Museums,American Folk Art Museum,45 West 53rd Street ,10019,(212) 265-1040,http://www.folkartmuseum.org/,Not available,"Family, Couple, Individual",1.16 Miles
Museums,American Museum of Natural History,Central Park West at 79th Street ,10024,(212) 769-5100,http://www.amnh.org/,Not available,"Family, Couple, Individual",2.77 Miles
Museums,American Numismatic Society,75 Varick St 11th Floor,10013,(212) 571-4470,http://www.numismatics.org/,Not available,"Family, Couple, Individual",2.03 Miles
Museums,Americas Society,680 Park Ave. ,10021,(212) 249-8950,http://as.americas-society.org/,Not available,"Family, Couple, Individual",2.31 Miles
Museums,Anne Frank Center USA,38 Crosby Street 5th Floor,10012,(212) 431-7993,http://www.annefrank.com/,Not available,"Family, Couple, Individual",1.70 Miles
Museums,Asia Society,725 Park Avenue ,10021,(212) 288-6400,http://www.asiasociety.org/,Not available,"Family, Couple, Individual",2.31 Miles
Museums,Brooklyn Historical Society,128 Pierrepont Street ,11201,(718) 222-4111,http://www.brooklynhistory.org/default/index.html,Not available,"Family, Couple, Individual",3.70 Miles
Museums,Chelsea Art Museum,556 West 22nd Street ,10011,(212) 255-0719,http://www.chelseaartmuseum.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,Children's Museum of Manhattan,212 West 83rd Street ,10024,(212) 721-1234,http://www.cmom.org/,Not available,"Family, Couple, Individual",2.77 Miles
Museums,Children's Museum of the Arts,182 Lafayette Street ,10012,(212) 274-0986,http://cmany.org/intro.php?pn=home,Not available,"Family, Couple, Individual",1.70 Miles
Museums,"Cooper-Hewitt, National Design Museum",2 East 91st Street ,10128,(212) 849-8400,http://www.cooperhewitt.org/,Not available,"Family, Couple, Individual",3.25 Miles
Museums,Dahesh Museum,580 Madison Avenue ,10022,(212) 759-0606,http://www.daheshmuseum.org,Not available,"Family, Couple, Individual",1.46 Miles
Museums,Dia Art Foundation,535 W 22nd Street ,10011,(212) 989 5566,http://www.diacenter.org/,Not available,"Family, Couple, Individual",0.51 Miles
Museums,Discovery Times Square Exposition,226 W 44th St ,10036,(866) 987-9692,http://www.discoverytsx.com/nyc/,Not available,"Family, Couple, Individual",0.78 Miles
Museums,Drawing Center,35 Wooster St. ,10013,(212) 219-2166,http://www.drawingcenter.org/about_visit.cfm,Not available,"Family, Couple, Individual",2.03 Miles
Museums,East Village History Project,308 Bowery ,10012,(212) 614-8702,http://leshp.org/,Not available,"Family, Couple, Individual",1.70 Miles
Museums,El Museo del Barrio,1230 Fifth Ave ,10029,(212) 831-7272,http://www.elmuseo.org/,Not available,"Family, Couple, Individual",3.87 Miles
Museums,Fraunces Tavern Museum,54 Pearl Street ,10004,(212) 425-1778,http://www.frauncestavernmuseum.org/,Not available,"Family, Couple, Individual",3.20 Miles
Museums,Frick Collection,1 E. 70th Street ,10021,(212) 288-0700,http://www.frick.org/,Not available,"Family, Couple, Individual",2.31 Miles
Museums,Goethe-Institut New York,1014 Fifth Avenue ,10028,(212) 439-8700,http://www.goethe.de/ins/us/ney/deindex.htm,Not available,"Family, Couple, Individual",2.97 Miles
Museums,Gracie Mansion,89th Street at East End Avenue Carl Schurz Park,10128,(212)-570-4751,http://www.nyc.gov/html/om/html/gracie.html,Not available,"Family, Couple, Individual",3.25 Miles
Museums,Hudson Waterfront Museum and Showboat Barge,290 Conover St. ,11231,(718) 624-4719,http://www.waterfrontmuseum.org/,Not available,"Family, Couple, Individual",4.78 Miles
Museums,International Center of Photography,1133 Avenue Of The Americas ,10036,(212) 857-0000,http://www.icp.org/,Not available,"Family, Couple, Individual",0.78 Miles
Museums,Intrepid Sea-Air-Space Museum,Pier 86 12th Ave. & 46th Street ,10036,(212) 245-0072,http://www.intrepidmuseum.org/,Not available,"Family, Couple, Individual",0.78 Miles
Museums,Isamu Noguchi Garden Museum,32-37 Vernon Boulevard ,11106,(718) 204-7088,http://www.noguchi.org/,Not available,"Family, Couple, Individual",3.55 Miles
Museums,Italian American Museum,155 Mulberry St. ,10013,(212) 965-9000,http://www.italianamericanmuseum.org/,Not available,"Family, Couple, Individual",2.03 Miles
Museums,Jackie Robinson Museum,1 Hudson Square 75 Varick Street 2nd Floor,10013,(212) 290-8600,http://www.jackierobinson.org/,Not available,"Family, Couple, Individual",2.03 Miles
Museums,Jewish Museum,1109 Fifth Ave ,10128,(212) 423-3200,http://www.thejewishmuseum.org/index.php,Not available,"Family, Couple, Individual",3.25 Miles
Museums,John J. Harvey Fireboat,Pier 66 at West 26th Street ,10001,Not available,http://www.fireboat.org/,Not available,"Family, Couple, Individual",0.24 Miles
Museums,LaGuardia and Wagner Archives,31-10 Thomson Ave. Fiorello H. LaGuardia Community College/CUNY Room E-238,11101,(718) 482-5065,http://www.laguardiawagnerarchive.lagcc.cuny.edu/defaultc.htm,Not available,"Family, Couple, Individual",3.00 Miles
Museums,Lee Young Hee Museum of Korean Culture,2 West 32nd Street Suite 301,10001,(212) 560-0722,http://www.lyhkm.org/,Not available,"Family, Couple, Individual",0.24 Miles
Museums,Madame Tussauds Wax Museum,234 W. 42nd Street ,10036,(800) 246-8872,http://www.madametussauds.com/NewYork/,Not available,"Family, Couple, Individual",0.78 Miles
Museums,Merchant's House Museum,29 East Fourth Street ,10003,(212) 777-1089,http://www.merchantshouse.com/,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Metropolitan Museum of Art (MET),1000 Fifth Avenue ,10028,(212) 535-7710,http://www.metmuseum.org/,Not available,"Family, Couple, Individual",2.97 Miles
Museums,Mexican Cultural Institute of New York,27 E. 39th St. ,10016,(212) 217-6422,http://www.lavitrina.com/,Not available,"Family, Couple, Individual",0.86 Miles
Museums,Morgan Library and Museum,225 Madison Avenue ,10016,(212) 685-0008,http://www.themorgan.org/home.asp,Not available,"Family, Couple, Individual",0.86 Miles
Museums,Mount Vernon Hotel Museum & Garden,421 East 61 Street ,10021,(212) 838-6878,http://www.mvhm.org/,Not available,"Family, Couple, Individual",2.31 Miles
Museums,Municipal Art Society,457 Madison Avenue ,10022,(212) 935-3960,http://mas.org/,Not available,"Family, Couple, Individual",1.46 Miles
Museums,Museum for African Art,36-01 43rd Avenue 3rd Floor,11101,(718) 784-7700,http://www.africanart.org/,Not available,"Family, Couple, Individual",3.00 Miles
Museums,Museum of American Finance,48 Wall Street ,10005,(212) 908-4110,http://www.moaf.org/index,Not available,"Family, Couple, Individual",2.94 Miles
Museums,Museum of American Illustration,128 E. 63d St. ,10021,(212) 838-2560,http://societyillustrators.org/museum/index.cms,Not available,"Family, Couple, Individual",2.31 Miles
Museums,Museum of Arts & Design (MAD),2 Columbus Circle ,10019,(212) 299-7777,http://www.madmuseum.org/,Not available,"Family, Couple, Individual",1.16 Miles
Museums,Museum of Biblical Art,1865 Broadway ,10023,(212) 408-1200,http://www.mobia.org/,Not available,"Family, Couple, Individual",2.10 Miles
Museums,Museum Of Chinese In America,215 Centre Street ,10013,(212) 619-4785,http://www.mocanyc.org/,Not available,"Family, Couple, Individual",2.03 Miles
Museums,Museum of Comic and Cartoon Art (MoCCA),594 Broadway Suite 401,10012,(212) 254 3511,http://www.moccany.org/,Not available,"Family, Couple, Individual",1.70 Miles
Museums,Museum of Contemporary African Diasporan Arts (MoCADA),80 Hanson Place ,11217,(718) 230-0492,http://www.mocada.org/,Not available,"Family, Couple, Individual",4.54 Miles
Museums,Museum of Jewish Heritage,36 Battery Place ,10280,(646) 437-4200,http://www.mjhnyc.org/index.htm,Not available,"Family, Couple, Individual",2.82 Miles
Museums,Museum of Modern Art (MoMA),11 West 53rd Street ,10019,(212) 708-9400,http://www.moma.org/,Not available,"Family, Couple, Individual",1.16 Miles
Museums,Museum of the City of New York,1220 Fifth Avenue ,10029,(212) 534-1672,http://www.mcny.org,Not available,"Family, Couple, Individual",3.87 Miles
Museums,Museum of the Moving Image,35 Avenue at 36 Street ,11106,(718) 784-4520,http://www.movingimage.us/site/site.php,Not available,"Family, Couple, Individual",3.55 Miles
Museums,National Academy Museum,1083 5th Avenue ,10128,(212) 369-4880,https://nationalacademy.org/index.asp,Not available,"Family, Couple, Individual",3.25 Miles
Museums,National Museum of the American Indian,1 Bowling Green ,10004,(212) 514-3700,http://www.nmai.si.edu/,Not available,"Family, Couple, Individual",3.20 Miles
Museums,National September 11 Memorial & Museum at the World Trade Center,1 Liberty Plaza 20th Floor,10006,(212) 227-7722,http://www.911memorial.org/,Not available,"Family, Couple, Individual",2.74 Miles
Museums,Neue Galerie New York,1048 Fifth Avenue ,10028,(212) 628-6200,http://www.neuegalerie.org/,Not available,"Family, Couple, Individual",2.97 Miles
Museums,New Museum of Contemporary Art,235 Bowery ,10002,(212) 219-1222,http://www.newmuseum.org/,Not available,"Family, Couple, Individual",2.34 Miles
Museums,New York City Fire Museum,278 Spring Street ,10012,(212) 691-1303,http://www.nycfiremuseum.org/,Not available,"Family, Couple, Individual",1.70 Miles
Museums,New York City Police Museum,100 Old Slip ,10038,(212) 480-3100,http://www.nycpolicemuseum.org/,Not available,"Family, Couple, Individual",2.99 Miles
Museums,New York Historical Society,2 West 77th Street ,10024,(212) 873-3400,https://www.nyhistory.org/web/,Not available,"Family, Couple, Individual",2.77 Miles
Museums,New York Tolerance Center,50 E 42nd St ,10017,(212) 697-1180,http://www.kintera.org/site/pp.asp?c=fwLYKnN8LzH&b=242506,Not available,"Family, Couple, Individual",1.28 Miles
Museums,New York Transit Museum,Boerum Pl. & Schermenhorn Street ,11201,(718) 694-4915,http://www.mta.info/mta/museum/,Not available,"Family, Couple, Individual",3.70 Miles
Museums,Nicholas Roerich Museum,319 West 107 Street ,10025,(212) 864-7752,http://www.roerich.org/,Not available,"Family, Couple, Individual",3.77 Miles
Museums,P.S. 1 Contemporary Art Center,22-25 Jackson Ave. ,11101,(718) 784-2084,http://www.ps1.org/,Not available,"Family, Couple, Individual",3.00 Miles
